theta_deg,volume_m3,pressure_pa,temperature_k,mass_kg,mdot_intake_kg_s,mdot_exhaust_kg_s,intake_lift_frac,exhaust_lift_frac,dm_fuel_main_mg_per_deg,dq_comb_j_per_deg,dq_wall_j_per_deg,torque_indicated_nm_per_cyl
140.000,0.000,516222.191,613.862,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,58.551
141.000,0.000,513212.663,612.882,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,56.732
142.000,0.000,510309.147,611.933,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,54.944
143.000,0.000,507508.987,611.014,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,53.183
144.000,0.000,504809.640,610.124,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,51.450
145.000,0.000,502208.673,609.263,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,49.743
146.000,0.000,499703.760,608.430,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,48.062
147.000,0.000,497292.679,607.626,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,46.406
148.000,0.000,494973.305,606.849,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,44.773
149.000,0.000,492743.607,606.099,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,43.164
150.000,0.000,490601.650,605.377,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,41.576
151.000,0.000,488545.583,604.681,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,40.009
152.000,0.000,486573.643,604.011,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,38.463
153.000,0.000,484684.149,603.367,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,36.936
154.000,0.000,482875.502,602.749,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,35.428
155.000,0.000,481145.946,602.156,0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.005,33.938
156.000,0.000,479485.553,601.585,0.001,-0.000,-0.000,0.000,0.001,0.000,0.000,0.005,32.464
157.000,0.000,477886.974,601.034,0.001,-0.000,-0.001,0.000,0.001,0.000,0.000,0.005,31.006
158.000,0.000,476349.133,600.502,0.001,-0.000,-0.001,0.000,0.002,0.000,0.000,0.005,29.562
159.000,0.000,474866.802,599.989,0.001,-0.000,-0.001,0.000,0.003,0.000,0.000,0.005,28.133
160.000,0.000,473415.925,599.484,0.001,-0.000,-0.002,0.000,0.006,0.000,0.000,0.005,26.715
161.000,0.000,471991.839,598.988,0.001,-0.000,-0.003,0.000,0.008,0.000,0.000,0.004,25.310
162.000,0.000,470594.133,598.500,0.001,-0.000,-0.004,0.000,0.010,0.000,0.000,0.004,23.915
163.000,0.000,469209.505,598.016,0.001,-0.000,-0.005,0.000,0.013,0.000,0.000,0.004,22.531
164.000,0.000,467819.903,597.528,0.001,-0.000,-0.007,0.000,0.017,0.000,0.000,0.004,21.156
165.000,0.000,466424.966,597.038,0.001,-0.000,-0.008,0.000,0.020,0.000,0.000,0.004,19.790
166.000,0.000,465023.248,596.544,0.001,-0.000,-0.010,0.000,0.024,0.000,0.000,0.004,18.433
167.000,0.000,463594.457,596.039,0.001,-0.000,-0.012,0.000,0.029,0.000,0.000,0.004,17.084
168.000,0.000,462131.703,595.521,0.001,-0.000,-0.013,0.000,0.034,0.000,0.000,0.004,15.744
169.000,0.000,460635.316,594.990,0.001,-0.000,-0.015,0.000,0.039,0.000,0.000,0.004,14.412
170.000,0.000,459098.819,594.444,0.001,-0.000,-0.018,0.000,0.044,0.000,0.000,0.004,13.089
171.000,0.000,457503.172,593.875,0.001,-0.000,-0.020,0.000,0.051,0.000,0.000,0.004,11.774
172.000,0.000,455847.808,593.283,0.001,-0.000,-0.022,0.000,0.057,0.000,0.000,0.004,10.467
173.000,0.000,454133.327,592.668,0.001,-0.000,-0.025,0.000,0.063,0.000,0.000,0.004,9.169
174.000,0.000,452345.338,592.026,0.001,-0.000,-0.028,0.000,0.070,0.000,0.000,0.004,7.880
175.000,0.000,450474.482,591.351,0.001,-0.000,-0.030,0.000,0.078,0.000,0.000,0.004,6.600
176.000,0.000,448521.937,590.645,0.001,-0.000,-0.033,0.000,0.085,0.000,0.000,0.004,5.331
177.000,0.000,446485.980,589.906,0.001,-0.000,-0.036,0.000,0.093,0.000,0.000,0.004,4.071
178.000,0.000,444350.709,589.129,0.001,-0.000,-0.039,0.000,0.102,0.000,0.000,0.004,2.823
179.000,0.000,442114.846,588.312,0.001,-0.000,-0.042,0.000,0.110,0.000,0.000,0.004,1.586
180.000,0.000,439780.140,587.456,0.001,-0.000,-0.046,0.000,0.119,0.000,0.000,0.004,0.362
181.000,0.000,437339.390,586.557,0.001,-0.000,-0.049,0.000,0.129,0.000,0.000,0.004,-0.849
182.000,0.000,434781.885,585.612,0.001,-0.000,-0.052,0.000,0.138,0.000,0.000,0.004,-2.047
183.000,0.000,432109.784,584.619,0.001,-0.000,-0.056,0.000,0.148,0.000,0.000,0.004,-3.230
184.000,0.000,429324.678,583.580,0.001,-0.000,-0.059,0.000,0.158,0.000,0.000,0.004,-4.397
185.000,0.000,426416.282,582.489,0.001,-0.000,-0.063,0.000,0.169,0.000,0.000,0.004,-5.548
186.000,0.000,423383.080,581.346,0.001,-0.000,-0.066,0.000,0.179,0.000,0.000,0.004,-6.681
187.000,0.000,420228.124,580.150,0.001,-0.000,-0.070,0.000,0.190,0.000,0.000,0.004,-7.796
188.000,0.000,416950.423,578.901,0.001,-0.000,-0.074,0.000,0.201,0.000,0.000,0.004,-8.892
189.000,0.000,413541.360,577.594,0.001,-0.000,-0.077,0.000,0.213,0.000,0.000,0.004,-9.967
190.000,0.000,410003.946,576.229,0.001,-0.000,-0.081,0.000,0.224,0.000,0.000,0.004,-11.021
191.000,0.000,406341.988,574.806,0.001,-0.000,-0.084,0.000,0.236,0.000,0.000,0.003,-12.053
192.000,0.000,402551.640,573.324,0.001,-0.000,-0.088,0.000,0.248,0.000,0.000,0.003,-13.062
193.000,0.000,398631.913,571.780,0.001,-0.000,-0.092,0.000,0.260,0.000,0.000,0.003,-14.046
194.000,0.000,394587.356,570.174,0.001,-0.000,-0.095,0.000,0.272,0.000,0.000,0.003,-15.005
195.000,0.000,390421.215,568.508,0.001,-0.000,-0.099,0.000,0.285,0.000,0.000,0.003,-15.937
196.000,0.000,386130.189,566.777,0.001,-0.000,-0.102,0.000,0.298,0.000,0.000,0.003,-16.843
197.000,0.000,381718.062,564.983,0.001,-0.000,-0.105,0.000,0.311,0.000,0.000,0.003,-17.720
198.000,0.000,377190.125,563.125,0.001,-0.000,-0.109,0.000,0.324,0.000,0.000,0.003,-18.568
199.000,0.000,372548.702,561.203,0.001,-0.000,-0.112,0.000,0.337,0.000,0.000,0.003,-19.387
200.000,0.000,367794.866,559.216,0.001,-0.000,-0.115,0.000,0.350,0.000,0.000,0.003,-20.175
201.000,0.000,362934.416,557.163,0.001,-0.000,-0.118,0.000,0.364,0.000,0.000,0.003,-20.932
202.000,0.000,357972.948,555.047,0.001,-0.000,-0.121,0.000,0.377,0.000,0.000,0.003,-21.657
203.000,0.000,352912.468,552.866,0.001,-0.000,-0.124,0.000,0.391,0.000,0.000,0.003,-22.349
204.000,0.000,347757.756,550.620,0.001,-0.000,-0.127,0.000,0.404,0.000,0.000,0.002,-23.008
205.000,0.000,342515.033,548.310,0.001,-0.000,-0.129,0.000,0.418,0.000,0.000,0.002,-23.633
206.000,0.000,337189.770,545.935,0.001,-0.000,-0.132,0.000,0.432,0.000,0.000,0.002,-24.224
207.000,0.000,331786.014,543.497,0.001,-0.000,-0.134,0.000,0.446,0.000,0.000,0.002,-24.781
208.000,0.000,326310.032,540.996,0.001,-0.000,-0.136,0.000,0.460,0.000,0.000,0.002,-25.302
209.000,0.000,320768.211,538.432,0.001,-0.000,-0.138,0.000,0.474,0.000,0.000,0.002,-25.789
210.000,0.000,315166.625,535.806,0.001,-0.000,-0.140,0.000,0.488,0.000,0.000,0.002,-26.240
211.000,0.000,309511.425,533.120,0.001,-0.000,-0.142,0.000,0.501,0.000,0.000,0.002,-26.656
212.000,0.000,303808.925,530.373,0.001,-0.000,-0.144,0.000,0.515,0.000,0.000,0.002,-27.037
213.000,0.000,298065.577,527.568,0.001,-0.000,-0.145,0.000,0.529,0.000,0.000,0.002,-27.382
214.000,0.000,292288.556,524.705,0.001,-0.000,-0.146,0.000,0.543,0.000,0.000,0.002,-27.693
215.000,0.000,286484.093,521.785,0.001,-0.000,-0.148,0.000,0.557,0.000,0.000,0.002,-27.968
216.000,0.000,280658.130,518.809,0.001,-0.000,-0.149,0.000,0.571,0.000,0.000,0.001,-28.208
217.000,0.000,274817.743,515.779,0.001,-0.000,-0.149,0.000,0.584,0.000,0.000,0.001,-28.415
218.000,0.000,268970.347,512.697,0.001,-0.000,-0.150,0.000,0.598,0.000,0.000,0.001,-28.587
219.000,0.000,263121.388,509.563,0.001,-0.000,-0.151,0.000,0.611,0.000,0.000,0.001,-28.727
220.000,0.000,257276.349,506.380,0.001,-0.000,-0.151,0.000,0.625,0.000,0.000,0.001,-28.833
221.000,0.000,251443.886,503.148,0.001,-0.000,-0.151,0.000,0.638,0.000,0.000,0.001,-28.907
222.000,0.000,245629.908,499.871,0.001,-0.000,-0.151,0.000,0.651,0.000,0.000,0.001,-28.950
223.000,0.000,239838.984,496.549,0.001,-0.000,-0.151,0.000,0.664,0.000,0.000,0.001,-28.962
224.000,0.000,234076.941,493.183,0.001,0.000,-0.151,0.000,0.677,0.000,0.000,0.001,-28.943
225.000,0.000,228351.810,489.777,0.001,0.000,-0.151,0.000,0.690,0.000,0.000,0.001,-28.896
226.000,0.000,222667.602,486.332,0.001,0.000,-0.150,0.000,0.702,0.000,0.000,0.001,-28.821
227.000,0.000,217027.998,482.849,0.001,0.000,-0.149,0.000,0.715,0.000,0.000,0.001,-28.718
228.000,0.000,211440.907,479.331,0.001,0.000,-0.149,0.000,0.727,0.000,0.000,0.000,-28.589
229.000,0.000,205917.006,475.785,0.001,0.000,-0.147,0.000,0.739,0.000,0.000,0.000,-28.436
230.000,0.000,200465.655,472.215,0.001,0.000,-0.146,0.000,0.751,0.000,0.000,0.000,-28.260
231.000,0.000,195097.547,468.629,0.001,0.000,-0.144,0.000,0.763,0.000,0.000,0.000,-28.064
232.000,0.000,189827.959,465.037,0.001,0.000,-0.142,0.000,0.774,0.000,0.000,0.000,-27.850
233.000,0.000,184667.493,461.446,0.001,0.000,-0.140,0.000,0.785,0.000,0.000,0.000,-27.621
234.000,0.000,179626.005,457.866,0.001,0.000,-0.138,0.000,0.796,0.000,0.000,0.000,-27.378
235.000,0.000,174716.544,454.308,0.001,0.000,-0.135,0.000,0.807,0.000,0.000,0.000,-27.126
236.000,0.000,169953.098,450.785,0.001,0.000,-0.132,0.000,0.817,0.000,0.000,0.000,-26.868
237.000,0.000,165345.419,447.306,0.001,0.000,-0.128,0.000,0.827,0.000,0.000,-0.000,-26.605
238.000,0.000,160903.665,443.884,0.001,0.000,-0.125,0.000,0.837,0.000,0.000,-0.000,-26.341
239.000,0.000,156642.444,440.536,0.001,0.000,-0.121,0.000,0.846,0.000,0.000,-0.000,-26.081
240.000,0.000,152572.518,437.274,0.001,0.000,-0.116,0.000,0.856,0.000,0.000,-0.000,-25.826
241.000,0.000,148702.735,434.113,0.000,0.000,-0.112,0.000,0.865,0.000,0.000,-0.000,-25.581
242.000,0.000,145043.412,431.068,0.000,0.000,-0.107,0.000,0.873,0.000,0.000,-0.000,-25.349
243.000,0.000,141607.007,428.156,0.000,0.000,-0.102,0.000,0.882,0.000,0.000,-0.000,-25.133
244.000,0.000,138400.547,425.392,0.000,0.000,-0.097,0.000,0.890,0.000,0.000,-0.000,-24.937
245.000,0.000,135430.089,422.789,0.000,0.000,-0.092,0.000,0.898,0.000,0.000,-0.000,-24.764
246.000,0.000,132703.887,420.362,0.000,0.000,-0.087,0.000,0.905,0.000,0.000,-0.000,-24.617
247.000,0.000,130235.926,418.134,0.000,0.000,-0.081,0.000,0.912,0.000,0.000,-0.000,-24.501
248.000,0.000,128042.673,416.128,0.000,0.000,-0.075,0.000,0.919,0.000,0.000,-0.000,-24.420
249.000,0.000,126116.885,414.345,0.000,0.000,-0.069,0.000,0.925,0.000,0.000,-0.000,-24.377
250.000,0.000,124448.138,412.783,0.000,0.000,-0.064,0.000,0.930,0.000,0.000,-0.000,-24.369
251.000,0.000,123023.628,411.438,0.000,0.000,-0.059,0.000,0.936,0.000,0.000,-0.000,-24.398
252.000,0.000,121827.971,410.300,0.000,0.000,-0.055,0.000,0.942,0.000,0.000,-0.000,-24.461
253.000,0.000,120843.154,409.356,0.000,0.000,-0.051,0.000,0.946,0.000,0.000,-0.000,-24.557
254.000,0.000,120048.732,408.590,0.000,0.000,-0.047,0.000,0.951,0.000,0.000,-0.000,-24.683
255.000,0.000,119422.341,407.984,0.000,0.000,-0.044,0.000,0.955,0.000,0.000,-0.000,-24.835
256.000,0.000,118940.533,407.515,0.000,0.000,-0.042,0.000,0.959,0.000,0.000,-0.000,-25.009
257.000,0.000,118579.847,407.162,0.000,0.000,-0.040,0.000,0.962,0.000,0.000,-0.000,-25.202
258.000,0.000,118317.940,406.906,0.000,0.000,-0.038,0.000,0.965,0.000,0.000,-0.000,-25.408
259.000,0.000,118134.549,406.725,0.000,0.000,-0.037,0.000,0.968,0.000,0.000,-0.000,-25.625
260.000,0.000,118012.131,406.604,0.000,0.000,-0.037,0.000,0.970,0.000,0.000,-0.000,-25.849
261.000,0.000,117936.103,406.527,0.000,0.000,-0.036,0.000,0.971,0.000,0.000,-0.000,-26.076
262.000,0.000,117894.754,406.485,0.000,0.000,-0.036,0.000,0.973,0.000,0.000,-0.000,-26.304
263.000,0.000,117878.937,406.467,0.000,0.000,-0.036,0.000,0.974,0.000,0.000,-0.000,-26.531
264.000,0.000,117881.657,406.468,0.000,0.000,-0.036,0.000,0.974,0.000,0.000,-0.000,-26.756
265.000,0.000,117897.644,406.481,0.000,0.000,-0.036,0.000,0.974,0.000,0.000,-0.000,-26.976
266.000,0.000,117922.969,406.504,0.000,0.000,-0.036,0.000,0.974,0.000,0.000,-0.000,-27.191
267.000,0.000,117954.719,406.532,0.000,0.000,-0.036,0.000,0.974,0.000,0.000,-0.000,-27.401
268.000,0.000,117990.741,406.565,0.000,0.000,-0.036,0.000,0.973,0.000,0.000,-0.000,-27.603
269.000,0.000,118029.442,406.601,0.000,0.000,-0.037,0.000,0.971,0.000,0.000,-0.000,-27.798
270.000,0.000,118069.639,406.637,0.000,0.000,-0.037,0.000,0.970,0.000,0.000,-0.000,-27.986
271.000,0.000,118110.445,406.674,0.000,0.000,-0.037,0.000,0.967,0.000,0.000,-0.000,-28.165
272.000,0.000,118151.192,406.712,0.000,0.000,-0.037,0.000,0.965,0.000,0.000,-0.000,-28.335
273.000,0.000,118191.364,406.748,0.000,0.000,-0.038,0.000,0.962,0.000,0.000,-0.000,-28.497
274.000,0.000,118230.560,406.783,0.000,0.000,-0.038,0.000,0.959,0.000,0.000,-0.000,-28.649
275.000,0.000,118268.462,406.817,0.000,0.000,-0.038,0.000,0.955,0.000,0.000,-0.000,-28.791
276.000,0.000,118304.806,406.850,0.000,0.000,-0.038,0.000,0.950,0.000,0.000,-0.000,-28.924
277.000,0.000,118339.376,406.880,0.000,0.000,-0.039,0.000,0.946,0.000,0.000,-0.000,-29.046
278.000,0.000,118371.984,406.909,0.000,0.000,-0.039,0.000,0.941,0.000,0.000,-0.000,-29.158
279.000,0.000,118402.467,406.935,0.000,0.000,-0.039,0.000,0.936,0.000,0.000,-0.000,-29.259
280.000,0.000,118430.677,406.960,0.000,0.000,-0.039,0.000,0.930,0.000,0.000,-0.000,-29.349
281.000,0.000,118456.482,406.981,0.000,0.000,-0.039,0.000,0.925,0.000,0.000,-0.000,-29.428
282.000,0.000,118479.760,407.001,0.000,0.000,-0.039,0.000,0.918,0.000,0.000,-0.000,-29.495
283.000,0.000,118500.399,407.017,0.000,0.000,-0.039,0.000,0.911,0.000,0.000,-0.000,-29.551
284.000,0.000,118519.096,407.032,0.000,0.000,-0.039,0.000,0.904,0.000,0.000,-0.000,-29.595
285.000,0.000,118549.175,407.057,0.000,0.000,-0.039,0.000,0.897,0.000,0.000,-0.000,-29.631
286.000,0.000,118593.258,407.096,0.000,0.000,-0.039,0.000,0.889,0.000,0.000,-0.000,-29.658
287.000,0.000,118646.854,407.145,0.000,0.000,-0.039,0.000,0.881,0.000,0.000,-0.000,-29.676
288.000,0.000,118706.522,407.199,0.000,0.000,-0.039,0.000,0.873,0.000,0.000,-0.000,-29.684
289.000,0.000,118771.540,407.258,0.000,0.000,-0.039,0.000,0.864,0.000,0.000,-0.000,-29.682
290.000,0.000,118841.797,407.322,0.000,0.000,-0.039,0.000,0.855,0.000,0.000,-0.000,-29.668
291.000,0.000,118915.388,407.389,0.000,0.000,-0.039,0.000,0.846,0.000,0.000,-0.000,-29.643
292.000,0.000,118991.169,407.458,0.000,0.000,-0.039,0.000,0.836,0.000,0.000,-0.000,-29.607
293.000,0.000,119070.407,407.530,0.000,0.000,-0.039,0.000,0.826,0.000,0.000,-0.000,-29.558
294.000,0.000,119152.586,407.605,0.000,0.000,-0.039,0.000,0.816,0.000,0.000,-0.000,-29.498
295.000,0.000,119236.545,407.682,0.000,0.000,-0.039,0.000,0.806,0.000,0.000,-0.000,-29.426
296.000,0.000,119322.455,407.761,0.000,0.000,-0.038,0.000,0.795,0.000,0.000,-0.000,-29.341
297.000,0.000,119412.057,407.842,0.000,0.000,-0.038,0.000,0.784,0.000,0.000,-0.000,-29.244
298.000,0.000,119504.216,407.927,0.000,0.000,-0.038,0.000,0.773,0.000,0.000,-0.000,-29.135
299.000,0.000,119598.022,408.012,0.000,0.000,-0.038,0.000,0.762,0.000,0.000,-0.000,-29.013
300.000,0.000,119694.055,408.100,0.000,0.000,-0.038,0.000,0.751,0.000,0.000,-0.000,-28.879
301.000,0.000,119792.293,408.189,0.000,0.000,-0.038,0.000,0.739,0.000,0.000,-0.000,-28.732
302.000,0.000,119891.956,408.280,0.000,0.000,-0.037,0.000,0.727,0.000,0.000,-0.000,-28.572
303.000,0.000,119992.935,408.372,0.000,0.000,-0.037,0.000,0.715,0.000,0.000,-0.000,-28.399
304.000,0.000,120098.409,408.468,0.000,0.000,-0.037,0.000,0.703,0.000,0.000,-0.000,-28.214
305.000,0.000,120207.901,408.568,0.000,0.000,-0.037,0.000,0.690,0.000,0.000,-0.000,-28.016
306.000,0.000,120320.296,408.670,0.000,0.000,-0.036,0.000,0.678,0.000,0.000,-0.000,-27.806
307.000,0.000,120435.871,408.775,0.000,0.000,-0.036,0.000,0.665,0.000,0.000,-0.000,-27.583
308.000,0.000,120555.674,408.884,0.000,0.000,-0.036,0.000,0.652,0.000,0.000,-0.000,-27.348
309.000,0.000,120678.802,408.996,0.000,0.000,-0.035,0.000,0.639,0.000,0.000,-0.000,-27.100
310.000,0.000,120804.652,409.110,0.000,0.000,-0.035,0.000,0.625,0.000,0.000,-0.000,-26.840
311.000,0.000,120934.528,409.228,0.000,0.000,-0.035,0.000,0.612,0.000,0.000,-0.000,-26.567
312.000,0.000,121068.559,409.350,0.000,0.000,-0.034,0.000,0.598,0.000,0.000,-0.000,-26.281
313.000,0.000,121206.045,409.475,0.000,0.000,-0.034,0.000,0.585,0.000,0.000,-0.000,-25.984
314.000,0.000,121346.998,409.603,0.000,0.000,-0.033,0.000,0.571,0.000,0.000,-0.000,-25.673
315.000,0.000,121492.814,409.735,0.000,0.000,-0.033,0.000,0.557,0.000,0.000,-0.000,-25.351
316.000,0.000,121643.051,409.871,0.000,0.000,-0.032,0.000,0.544,0.000,0.000,-0.000,-25.017
317.000,0.000,121797.311,410.011,0.000,0.000,-0.032,0.000,0.530,0.000,0.000,-0.000,-24.670
318.000,0.000,121955.729,410.155,0.000,0.000,-0.031,0.000,0.516,0.000,0.000,-0.000,-24.311
319.000,0.000,122118.452,410.302,0.000,0.000,-0.031,0.000,0.502,0.000,0.000,-0.000,-23.941
320.000,0.000,122285.413,410.453,0.000,0.000,-0.030,0.000,0.488,0.000,0.000,-0.000,-23.558
321.000,0.000,122456.663,410.608,0.000,0.000,-0.030,0.000,0.474,0.000,0.000,-0.000,-23.163
322.000,0.000,122632.351,410.767,0.000,0.000,-0.029,0.000,0.460,0.000,0.000,-0.000,-22.757
323.000,0.000,122812.710,410.930,0.000,0.000,-0.029,0.000,0.446,0.000,0.000,-0.000,-22.339
324.000,0.000,122998.053,411.097,0.000,0.000,-0.028,0.000,0.433,0.000,0.000,-0.000,-21.910
325.000,0.000,123188.139,411.268,0.000,0.000,-0.028,0.000,0.419,0.000,0.000,-0.000,-21.469
326.000,0.000,123382.453,411.444,0.000,0.000,-0.027,0.000,0.405,0.000,0.000,-0.000,-21.017
327.000,0.000,123581.742,411.623,0.000,0.000,-0.026,0.000,0.391,0.000,0.000,-0.000,-20.554
328.000,0.000,123786.690,411.808,0.000,0.000,-0.026,0.000,0.378,0.000,0.000,-0.000,-20.080
329.000,0.000,123994.580,411.995,0.000,0.000,-0.025,0.000,0.364,0.000,0.000,-0.000,-19.595
330.000,0.000,124205.265,412.184,0.000,0.000,-0.025,0.000,0.351,0.000,0.000,-0.000,-19.099
331.000,0.000,124420.334,412.377,0.000,0.000,-0.024,0.000,0.337,0.000,0.000,-0.000,-18.592
332.000,0.000,124639.628,412.573,0.000,0.000,-0.023,0.000,0.324,0.000,0.000,-0.000,-18.075
333.000,0.000,124858.643,412.769,0.000,0.000,-0.023,0.000,0.311,0.000,0.000,-0.000,-17.546
334.000,0.000,125079.180,412.967,0.000,0.000,-0.022,0.000,0.298,0.000,0.000,-0.000,-17.007
335.000,0.000,125303.413,413.167,0.000,0.000,-0.021,0.000,0.285,0.000,0.000,-0.000,-16.458
336.000,0.000,125552.326,413.364,0.000,0.000,-0.020,0.001,0.273,0.000,0.000,-0.000,-15.902
337.000,0.000,125842.621,413.545,0.000,0.000,-0.020,0.001,0.261,0.000,0.000,-0.000,-15.340
338.000,0.000,126171.838,413.702,0.000,0.001,-0.019,0.002,0.248,0.000,0.000,-0.000,-14.773
339.000,0.000,126547.548,413.828,0.000,0.001,-0.018,0.003,0.236,0.000,0.000,-0.000,-14.200
340.000,0.000,127040.072,413.895,0.000,0.002,-0.018,0.005,0.225,0.000,0.000,-0.000,-13.629
341.000,0.000,127658.903,413.877,0.000,0.002,-0.017,0.007,0.213,0.000,0.000,-0.000,-13.059
342.000,0.000,128401.185,413.757,0.000,0.003,-0.017,0.009,0.201,0.000,0.000,-0.000,-12.489
343.000,0.000,129306.922,413.511,0.000,0.004,-0.017,0.012,0.190,0.000,0.000,-0.000,-11.919
344.000,0.000,130447.817,413.101,0.000,0.005,-0.016,0.015,0.180,0.000,0.000,-0.000,-11.355
345.000,0.000,131831.555,412.513,0.000,0.006,-0.016,0.018,0.169,0.000,0.000,-0.000,-10.793
346.000,0.000,133473.907,411.741,0.000,0.008,-0.016,0.022,0.158,0.000,0.000,-0.000,-10.232
347.000,0.000,135468.428,410.767,0.000,0.009,-0.015,0.026,0.148,0.000,0.000,-0.000,-9.673
348.000,0.000,137870.592,409.587,0.000,0.011,-0.015,0.031,0.139,0.000,0.000,-0.000,-9.115
349.000,0.000,140707.615,408.227,0.000,0.012,-0.015,0.035,0.129,0.000,0.000,-0.000,-8.554
350.000,0.000,144032.490,406.716,0.000,0.014,-0.015,0.040,0.120,0.000,0.000,-0.000,-7.985
351.000,0.000,147950.806,405.062,0.000,0.016,-0.015,0.046,0.111,0.000,0.000,-0.000,-7.406
352.000,0.000,152493.479,403.313,0.000,0.018,-0.014,0.052,0.102,0.000,0.000,-0.000,-6.809
353.000,0.000,157674.221,401.526,0.000,0.019,-0.014,0.058,0.093,0.000,0.000,-0.000,-6.184
354.000,0.000,163522.498,399.722,0.000,0.021,-0.014,0.064,0.086,0.000,0.000,-0.000,-5.522
355.000,0.000,170024.505,397.918,0.000,0.023,-0.013,0.071,0.078,0.000,0.000,-0.000,-4.813
356.000,0.000,177085.659,396.148,0.000,0.024,-0.013,0.078,0.070,0.000,0.000,-0.000,-4.042
357.000,0.000,184561.295,394.431,0.000,0.025,-0.012,0.085,0.063,0.000,0.000,-0.000,-3.200
358.000,0.000,192244.936,392.717,0.000,0.026,-0.012,0.093,0.057,0.000,0.000,-0.000,-2.275
359.000,0.000,199853.821,390.988,0.000,0.026,-0.011,0.101,0.051,0.000,0.000,-0.000,-1.265
360.000,0.000,207067.391,389.228,0.000,0.026,-0.010,0.109,0.044,0.000,0.000,-0.000,-0.170
