Kat_obrotu_pompy_deg,Skok_tloczka_mm
55.71547652125591,3.0308328847904145
55.815504306751876,3.031716515530017
55.91553209224785,3.032579355675363
56.01555987774382,3.033421399309355
56.11558766323979,3.0342426406575127
56.21561544873576,3.0350430740880117
56.315643234231736,3.0358226941117223
56.415671019727704,3.0365814953822454
56.51569880522367,3.0373194726959523
56.615726590719646,3.0380366209920178
56.715754376215614,3.0387329353524555
56.81578216171159,3.039408411002152
56.915809947207556,3.040063043308901
57.01583773270353,3.0406968277834316
57.1158655181995,3.0413097600794416
57.21589330369547,3.041901835993627
57.31592108919144,3.0424730514657106
57.415948874687416,3.0430234025784686
57.515976660183384,3.0435528855577605
57.61600444567936,3.044061496772552
57.716032231175326,3.044549232734942
57.8160600166713,3.0450160901001837
57.91608780216727,3.0454620656667117
58.01611558766324,3.0458871563761596
58.11614337315921,3.0462913593133845
58.216171158655186,3.046674671706486
58.316198944151154,3.047037090926821
58.41622672964713,3.047378614489031
58.516254515143096,3.0476992400510494
58.61628230063907,3.047998965414123
58.71631008613504,3.0482777885228263
58.81633787163101,3.0485357074650756
58.91636565712698,3.0487727204721398
59.01639344262295,3.0489888259186553
59.116421228118924,3.049184022322637
59.21644901361489,3.0493583083454876
59.316476799110866,3.0495116827920046
59.416504584606834,3.0496441446103937
59.51653237010281,3.0497556928922713
59.616560155598776,3.049846326872673
59.71658794109475,3.04991604593006
59.81661572659072,3.0499648495863174
59.916643512086694,3.049992737506766
60.01667129758266,3.0474576271186438
60.116699083078636,3.032203389830508
60.216726868574604,3.016949152542373
60.31675465407058,3.0016949152542365
60.416782439566546,2.9864406779661015
60.51681022506252,2.9711864406779656
60.61683801055849,2.95593220338983
60.71686579605446,2.940677966101694
60.81689358155043,2.925423728813559
60.916921367046406,2.910169491525423
61.016949152542374,2.894915254237288
61.11697693803835,2.879661016949152
61.217004723534316,2.8644067796610164
61.31703250903029,2.8491525423728805
61.41706029452626,2.8338983050847455
61.517088080022226,2.8186440677966105
61.6171158655182,2.803389830508474
61.71714365101417,2.788135593220339
61.817171436510144,2.772881355932203
61.91719922200611,2.7576271186440677
62.017227007502086,2.7423728813559314
62.117254792998054,2.727118644067797
62.21728257849403,2.7118644067796605
62.317310363989996,2.6966101694915254
62.41733814948597,2.6813559322033895
62.51736593498194,2.666101694915254
62.617393720477914,2.650847457627118
62.71742150597388,2.635593220338983
62.817449291469856,2.620338983050847
62.917477076965824,2.6050847457627118
63.0175048624618,2.5898305084745754
63.117532647957766,2.5745762711864404
63.21756043345374,2.5593220338983045
63.31758821894971,2.544067796610169
63.417616004445684,2.528813559322033
63.51764378994165,2.513559322033898
63.617671575437626,2.4983050847457617
63.717699360933594,2.4830508474576267
63.81772714642957,2.467796610169491
63.917754931925536,2.4525423728813553
64.01778271742151,2.4372881355932194
64.11781050291748,2.4220338983050844
64.21783828841345,2.4067796610169494
64.31786607390941,2.3915254237288144
64.4178938594054,2.376271186440677
64.51792164490136,2.3610169491525417
64.61794943039733,2.3457627118644067
64.7179772158933,2.3305084745762716
64.81800500138928,2.3152542372881344
64.91803278688525,2.2999999999999994
65.01806057238122,2.2847457627118644
65.11808835787718,2.2694915254237293
65.21811614337317,2.254237288135592
65.31814392886913,2.2389830508474566
65.4181717143651,2.223728813559322
65.51819949986107,2.2084745762711866
65.61822728535705,2.1932203389830494
65.71825507085302,2.177966101694915
65.81828285634899,2.1627118644067793
65.91831064184495,2.1474576271186443
66.01833842734094,2.132203389830507
66.1183662128369,2.116949152542372
66.21839399833287,2.101694915254237
66.31842178382884,2.086440677966102
66.41844956932482,2.0711864406779648
66.51847735482079,2.0559322033898297
66.61850514031676,2.0406779661016943
66.71853292581272,2.0254237288135597
66.81856071130869,2.0101694915254242
66.91858849680467,1.994915254237287
67.01861628230064,1.9796610169491522
67.11864406779661,1.964406779661017
67.21867185329258,1.9491525423728817
67.31869963878856,1.9338983050847445
67.41872742428453,1.9186440677966097
67.5187552097805,1.9033898305084744
67.61878299527646,1.8881355932203396
67.71881078077244,1.8728813559322024
67.81883856626841,1.8576271186440672
67.91886635176438,1.842372881355932
68.01889413726035,1.8271186440677971
68.11892192275633,1.8118644067796599
68.2189497082523,1.7966101694915246
68.31897749374826,1.7813559322033898
68.41900527924423,1.7661016949152546
68.51903306474021,1.7508474576271174
68.61906085023618,1.7355932203389821
68.71908863573215,1.7203389830508473
68.81911642122812,1.705084745762712
68.9191442067241,1.6898305084745748
69.01917199222007,1.67457627118644
69.11919977771603,1.6593220338983048
69.219227563212,1.6440677966101696
69.31925534870797,1.6288135593220348
69.41928313420395,1.6135593220338975
69.51931091969992,1.5983050847457623
69.61933870519589,1.5830508474576273
69.71936649069185,1.5677966101694922
69.81939427618784,1.552542372881355
69.9194220616838,1.5372881355932198
70.01944984717977,1.5220338983050847
70.11947763267574,1.5067796610169497
70.21950541817172,1.4915254237288125
70.31953320366769,1.4762711864406775
70.41956098916366,1.4610169491525422
70.51958877465962,1.4457627118644072
70.6196165601556,1.43050847457627
70.71964434565157,1.415254237288135
70.81967213114754,1.3999999999999997
70.91969991664351,1.384745762711865
71.01972770213949,1.3694915254237277
71.11975548763546,1.3542372881355924
71.21978327313143,1.3389830508474572
71.3198110586274,1.3237288135593224
71.41983884412338,1.3084745762711851
71.51986662961934,1.2932203389830499
71.61989441511531,1.277966101694915
71.71992220061128,1.2627118644067798
71.81994998610725,1.2474576271186446
71.91997777160323,1.2322033898305074
72.0200055570992,1.2169491525423726
72.12003334259516,1.2016949152542373
72.22006112809113,1.1864406779661025
72.32008891358711,1.1711864406779653
72.42011669908308,1.15593220338983
72.52014448457905,1.1406779661016948
72.62017227007502,1.12542372881356
72.720200055571,1.1101694915254228
72.82022784106697,1.0949152542372875
72.92025562656293,1.0796610169491527
73.0202834120589,1.0644067796610175
73.12031119755488,1.0491525423728802
73.22033898305085,1.033898305084745
